,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,name,cost,position,home_team,away_team,team_x
375,334,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-391,3333,0,391,334,Glen Rea,44,MID,Everton,Luton,Luton
376,335,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-609,14696,163,772,335,James Shea,44,GKP,Everton,Luton,Luton
377,336,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1263,12517,0,1263,336,Joe Taylor,45,FWD,Everton,Luton,Luton
378,337,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-23,475,0,23,337,Elliot Thorpe,45,MID,Everton,Luton,Luton
379,338,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-39,1126,0,39,338,Jack Walton,40,GKP,Everton,Luton,Luton
380,339,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1769,19457,0,1769,339,Louie Watson,44,MID,Everton,Luton,Luton
381,340,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,19495,92216,31124,11629,340,Cauley Woodrow,44,FWD,Everton,Luton,Luton
382,393,63,Everton,1,False,2023-09-30T14:00:00Z,1,2,7,34,0,0,0,0,0,0,0,0,0,0,0,4,7.6,0.1,0.0,0.8,0,0.00,0.00,0.00,0.60,39,3104,67316,8362,5258,393,Teden Mengi,39,DEF,Everton,Luton,Luton
383,553,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,89,15747,1763,1674,553,Ryan Giles,45,DEF,Everton,Luton,Luton
384,575,15,Burnley,1,True,2023-10-03T18:30:00Z,1,2,7,90,0,0,0,2,0,0,0,0,0,0,0,10,15.0,1.0,9.0,2.5,1,0.08,0.01,0.09,1.04,43,1838,14506,2898,1060,575,Tom Lockyer,43,DEF,Everton,Luton,Luton
385,582,15,Burnley,2,True,2023-10-03T18:30:00Z,1,2,7,90,0,0,0,2,0,0,0,0,0,0,0,3,5.2,17.5,7.0,3.0,1,0.05,0.19,0.24,1.04,49,340,4579,744,404,582,Pelly Ruddock Mpanzu,49,MID,Everton,Luton,Luton
386,586,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,21,0,0,0,1,0,0,0,1,0,0,0,2,2.6,5.6,11.0,1.9,0,0.03,0.03,0.06,0.06,49,-185,12005,1861,2046,586,Tahith Chong,49,MID,Everton,Luton,Luton
387,602,15,Burnley,2,True,2023-10-03T18:30:00Z,1,2,7,61,0,0,0,1,0,0,0,0,0,0,0,13,9.0,18.7,0.0,2.8,1,0.00,0.11,0.11,0.98,40,201353,735317,220822,19469,602,Issa Kaboré,40,DEF,Everton,Luton,Luton
388,614,15,Burnley,1,True,2023-10-03T18:30:00Z,1,2,7,90,0,0,0,2,0,0,0,0,0,2,0,12,19.2,0.0,0.0,1.9,1,0.00,0.00,0.00,1.04,45,7160,35539,9740,2580,614,Thomas Kaminski,45,GKP,Everton,Luton,Luton
389,630,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1665,8954,149,1814,630,Ross Barkley,49,MID,Everton,Luton,Luton
390,631,15,Burnley,1,True,2023-10-03T18:30:00Z,1,2,7,68,0,0,0,1,0,0,0,1,0,0,0,4,6.0,30.5,20.0,5.7,1,0.36,0.08,0.44,0.98,49,3299,17223,5014,1715,631,Jacob Brown,49,FWD,Everton,Luton,Luton
391,648,15,Burnley,0,True,2023-10-03T18:30:00Z,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-139,2121,0,139,648,Aidan Francis-Clarke,40,DEF,Everton,Luton,Luton
392,341,70,Wolves,1,False,2023-09-30T14:00:00Z,2,1,7,90,0,0,0,2,0,0,0,0,0,0,0,18,26.2,18.9,19.0,6.4,1,0.08,0.06,0.14,0.44,50,-7691,828530,36034,43725,341,Manuel Akanji,50,DEF,Wolves,Man City,Man City
393,342,70,Wolves,1,False,2023-09-30T14:00:00Z,2,1,7,79,0,0,0,2,0,0,0,0,0,0,0,11,8.6,9.8,45.0,6.3,1,0.11,0.02,0.13,0.44,51,-83688,679270,14951,98639,342,Nathan Aké,51,DEF,Wolves,Man City,Man City
394,343,70,Wolves,8,False,2023-09-30T14:00:00Z,2,1,7,90,1,0,0,2,0,0,0,1,0,0,3,29,46.6,36.2,20.0,10.3,1,0.09,0.08,0.17,0.44,70,217290,3209003,370904,153614,343,Julián Álvarez,70,FWD,Wolves,Man City,Man City
395,344,70,Wolves,0,False,2023-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,63,-36624,126923,380,37004,344,Bernardo Veiga de Carvalho e Silva,63,MID,Wolves,Man City,Man City
396,345,70,Wolves,4,False,2023-09-30T14:00:00Z,2,1,7,45,0,1,0,1,0,0,0,0,0,0,0,13,5.0,14.9,0.0,2.0,0,0.00,0.11,0.11,0.36,44,104,3294,370,266,345,Oscar Bobb,44,MID,Wolves,Man City,Man City
397,346,70,Wolves,0,False,2023-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,58,-7493,123775,0,7493,346,João Cancelo,58,DEF,Wolves,Man City,Man City
398,347,70,Wolves,0,False,2023-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,536,8320,1158,622,347,Scott Carson,39,GKP,Wolves,Man City,Man City
399,348,70,Wolves,0,False,2023-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1,39,0,1,348,Shea Charles,45,MID,Wolves,Man City,Man City
400,349,70,Wolves,0,False,2023-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,102,-6542,174107,319,6861,349,Kevin De Bruyne,102,MID,Wolves,Man City,Man City
401,350,70,Wolves,-1,False,2023-09-30T14:00:00Z,2,1,7,90,0,0,0,2,1,0,0,0,0,0,0,9,23.2,21.8,25.0,7.0,1,0.15,0.29,0.44,0.44,55,10098,877614,41872,31774,350,Rúben Gato Alves Dias,55,DEF,Wolves,Man City,Man City
402,352,70,Wolves,1,False,2023-09-30T14:00:00Z,2,1,7,90,0,0,0,2,0,0,0,0,0,0,0,7,2.4,0.0,0.0,0.2,1,0.00,0.00,0.00,0.44,56,-22722,2077448,46613,69335,352,Ederson Santana de Moraes,56,GKP,Wolves,Man City,Man City
403,353,70,Wolves,2,False,2023-09-30T14:00:00Z,2,1,7,90,0,0,0,2,0,0,0,0,0,0,0,11,13.0,44.5,19.0,7.7,1,0.07,0.18,0.25,0.44,76,148713,1440426,212484,63771,353,Phil Foden,76,MID,Wolves,Man City,Man City
404,354,70,Wolves,1,False,2023-09-30T14:00:00Z,2,1,7,10,0,0,0,0,0,0,0,0,0,0,0,2,2.2,12.4,8.0,2.3,0,0.00,0.03,0.03,0.00,73,-9736,190817,5032,14768,354,Jack Grealish,73,MID,Wolves,Man City,Man City
405,355,70,Wolves,2,False,2023-09-30T14:00:00Z,2,1,7,90,0,0,0,2,0,0,0,0,0,0,0,7,6.0,12.6,27.0,4.6,1,0.06,0.03,0.09,0.44,141,3265,9241818,28710,25445,355,Erling Haaland,141,FWD,Wolves,Man City,Man City
406,356,70,Wolves,1,False,2023-09-30T14:00:00Z,2,1,7,64,0,0,0,1,0,0,0,1,0,0,0,7,8.8,15.5,2.0,2.6,1,0.05,0.04,0.09,0.08,49,-6298,51728,1222,7520,356,Mateo Kovačić,49,MID,Wolves,Man City,Man City
407,357,70,Wolves,0,False,2023-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-692,12717,0,692,357,Aymeric Laporte,49,DEF,Wolves,Man City,Man City
408,358,70,Wolves,0,False,2023-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-3598,28316,538,4136,358,Rico Lewis,43,DEF,Wolves,Man City,Man City
409,359,70,Wolves,0,False,2023-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,75,-82,4600,0,82,359,Riyad Mahrez,75,MID,Wolves,Man City,Man City
410,361,70,Wolves,0,False,2023-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-1377,69605,4299,5676,361,Stefan Ortega Moreno,39,GKP,Wolves,Man City,Man City
411,363,70,Wolves,0,False,2023-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-98,1254,0,98,363,Máximo Perrone,44,MID,Wolves,Man City,Man City
412,364,70,Wolves,1,False,2023-09-30T14:00:00Z,2,1,7,25,0,0,0,1,0,0,0,0,0,0,0,2,1.4,6.4,6.0,1.4,0,0.07,0.06,0.13,0.36,48,199,4193,455,256,364,Kalvin Phillips,48,MID,Wolves,Man City,Man City
413,365,70,Wolves,0,False,2023-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,56,-506631,695298,2473,509104,365,Rodrigo Hernandez,56,MID,Wolves,Man City,Man City
414,366,70,Wolves,0,False,2023-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,916,114387,12923,12007,366,Sergio Gómez,39,DEF,Wolves,Man City,Man City
415,367,70,Wolves,0,False,2023-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,2375,19508,4172,1797,367,Zack Steffen,39,GKP,Wolves,Man City,Man City
416,368,70,Wolves,0,False,2023-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-57779,336939,284,58063,368,John Stones,53,DEF,Wolves,Man City,Man City
417,369,70,Wolves,0,False,2023-09-30T14:00:00Z,2,1,7,90,0,0,0,2,0,0,0,1,0,0,0,9,8.4,22.0,7.0,3.7,1,0.02,0.06,0.08,0.44,53,354323,1691717,391545,37222,369,Kyle Walker,53,DEF,Wolves,Man City,Man City
418,566,70,Wolves,1,False,2023-09-30T14:00:00Z,2,1,7,45,0,0,0,1,0,0,0,0,0,0,0,3,3.2,4.3,2.0,1.0,1,0.00,0.05,0.05,0.08,50,6242,20085,8244,2002,566,Matheus Luiz Nunes,50,MID,Wolves,Man City,Man City
419,616,70,Wolves,0,False,2023-09-30T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,51,-4719,544129,26669,31388,616,Joško Gvardiol,50,DEF,Wolves,Man City,Man City
420,209,65,Crystal Palace,1,True,2023-09-30T14:00:00Z,0,1,7,76,0,0,0,1,0,0,0,1,0,0,0,10,18.0,20.8,17.0,5.6,1,0.11,0.11,0.22,0.54,68,-646,99880,4251,4897,209,Mason Mount,68,MID,Man Utd,Crystal Palace,Man Utd
421,370,65,Crystal Palace,0,True,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-10,598,0,10,370,Alex Telles,45,DEF,Man Utd,Crystal Palace,Man Utd
422,371,65,Crystal Palace,0,True,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-143,2429,54,197,371,Amad Diallo,44,MID,Man Utd,Crystal Palace,Man Utd
423,372,65,Crystal Palace,0,True,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,68,-5614,57764,111,5725,372,Antony Matheus dos Santos,68,MID,Man Utd,Crystal Palace,Man Utd
424,373,65,Crystal Palace,2,True,2023-09-30T14:00:00Z,0,1,7,90,0,0,0,1,0,0,0,0,0,0,0,19,24.0,52.3,13.0,8.9,1,0.08,0.31,0.39,0.81,84,136031,2108555,218850,82819,373,Bruno Borges Fernandes,84,MID,Man Utd,Crystal Palace,Man Utd
425,374,65,Crystal Palace,0,True,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-701,9205,0,701,374,Brandon Williams,40,DEF,Man Utd,Crystal Palace,Man Utd
426,375,65,Crystal Palace,0,True,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1363,13013,0,1363,375,Eric Bailly,40,DEF,Man Utd,Crystal Palace,Man Utd
427,376,65,Crystal Palace,1,True,2023-09-30T14:00:00Z,0,1,7,90,0,0,0,1,0,0,0,1,0,0,0,2,7.6,16.3,24.0,4.8,1,0.32,0.06,0.38,0.81,54,20988,398773,42366,21378,376,Carlos Henrique Casimiro,54,MID,Man Utd,Crystal Palace,Man Utd
428,377,65,Crystal Palace,2,True,2023-09-30T14:00:00Z,0,1,7,90,0,0,0,1,0,0,0,0,0,0,0,16,19.4,32.1,9.0,6.1,1,0.04,0.17,0.21,0.81,49,48657,182774,59172,10515,377,Diogo Dalot Teixeira,49,DEF,Man Utd,Crystal Palace,Man Utd
429,379,65,Crystal Palace,1,True,2023-09-30T14:00:00Z,0,1,7,13,0,0,0,0,0,0,0,0,0,0,0,8,7.2,11.6,0.0,1.9,0,0.00,0.17,0.17,0.27,59,-8304,60313,4115,12419,379,Christian Eriksen,59,MID,Man Utd,Crystal Palace,Man Utd
430,380,65,Crystal Palace,0,True,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1552,17105,0,1552,380,Álvaro Fernández Carreras,40,DEF,Man Utd,Crystal Palace,Man Utd
431,381,65,Crystal Palace,0,True,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-198,4250,0,198,381,Frederico Rodrigues de Paula Santos,50,MID,Man Utd,Crystal Palace,Man Utd
432,382,65,Crystal Palace,1,True,2023-09-30T14:00:00Z,0,1,7,29,0,0,0,0,0,0,0,0,0,0,0,3,5.4,2.9,39.0,4.7,0,0.26,0.02,0.28,0.49,48,-9897,135383,7709,17606,382,Alejandro Garnacho,48,MID,Man Utd,Crystal Palace,Man Utd
433,383,65,Crystal Palace,0,True,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,12291,24747,16087,3796,383,Hannibal Mejbri,44,MID,Man Utd,Crystal Palace,Man Utd
434,384,65,Crystal Palace,0,True,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-182,9338,190,372,384,Tom Heaton,40,GKP,Man Utd,Crystal Palace,Man Utd
435,386,65,Crystal Palace,2,True,2023-09-30T14:00:00Z,0,1,7,87,0,0,0,1,0,0,0,0,0,0,0,13,11.8,5.7,0.0,1.8,1,0.00,0.15,0.15,0.81,45,4847,25973,6496,1649,386,Victor Lindelöf,45,DEF,Man Utd,Crystal Palace,Man Utd
436,387,65,Crystal Palace,1,True,2023-09-30T14:00:00Z,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,5,2.2,0.3,0.0,0.3,0,0.00,0.00,0.00,0.00,42,-1131,26297,1656,2787,387,Harry Maguire,42,DEF,Man Utd,Crystal Palace,Man Utd
437,388,65,Crystal Palace,0,True,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-37,1619,107,144,388,Kobbie Mainoo,44,MID,Man Utd,Crystal Palace,Man Utd
438,389,65,Crystal Palace,0,True,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-131,2689,31,162,389,Tyrell Malacia,43,DEF,Man Utd,Crystal Palace,Man Utd
439,390,65,Crystal Palace,1,True,2023-09-30T14:00:00Z,0,1,7,13,0,0,0,0,0,0,0,0,0,0,0,5,5.0,22.2,2.0,2.9,0,0.00,0.06,0.06,0.27,65,140,31848,2567,2427,390,Anthony Martial,65,FWD,Man Utd,Crystal Palace,Man Utd
440,391,65,Crystal Palace,0,True,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-80335,376918,1134,81469,391,Lisandro Martínez,48,DEF,Man Utd,Crystal Palace,Man Utd
441,392,65,Crystal Palace,0,True,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-21,6449,460,481,392,Scott McTominay,48,MID,Man Utd,Crystal Palace,Man Utd
442,394,65,Crystal Palace,2,True,2023-09-30T14:00:00Z,0,1,7,60,0,0,0,1,0,0,0,0,0,0,0,6,3.8,2.7,2.0,0.9,1,0.00,0.07,0.07,0.32,44,869,22009,3823,2954,394,Facundo Pellistri Rebollo,44,MID,Man Utd,Crystal Palace,Man Utd
443,395,65,Crystal Palace,2,True,2023-09-30T14:00:00Z,0,1,7,86,0,0,0,1,0,0,0,0,0,0,0,22,21.8,14.7,6.0,4.3,1,0.10,0.10,0.20,0.81,50,16035,281128,26634,10599,395,Raphaël Varane,50,DEF,Man Utd,Crystal Palace,Man Utd
444,396,65,Crystal Palace,2,True,2023-09-30T14:00:00Z,0,1,7,76,0,0,0,1,0,0,0,0,0,0,0,14,6.6,20.3,28.0,5.5,1,0.18,0.06,0.24,0.54,89,-364137,2913059,66176,430313,396,Marcus Rashford,88,MID,Man Utd,Crystal Palace,Man Utd
445,397,65,Crystal Palace,0,True,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,68,-4438,46825,89,4527,397,Jadon Sancho,68,MID,Man Utd,Crystal Palace,Man Utd
446,398,65,Crystal Palace,0,True,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,52,-60107,383726,222,60329,398,Luke Shaw,52,DEF,Man Utd,Crystal Palace,Man Utd
447,399,65,Crystal Palace,0,True,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,862,26405,3700,2838,399,Shola Shoretire,44,FWD,Man Utd,Crystal Palace,Man Utd
448,400,65,Crystal Palace,1,True,2023-09-30T14:00:00Z,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,10.3,6.0,1.6,0,0.04,0.03,0.07,0.00,48,-120,4281,110,230,400,Donny van de Beek,48,MID,Man Utd,Crystal Palace,Man Utd
449,401,65,Crystal Palace,0,True,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-108113,286642,169,108282,401,Aaron Wan-Bissaka,45,DEF,Man Utd,Crystal Palace,Man Utd
450,508,65,Crystal Palace,0,True,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,4304,88209,43377,39073,508,Sergio Reguilón,44,DEF,Man Utd,Crystal Palace,Man Utd
451,597,65,Crystal Palace,2,True,2023-09-30T14:00:00Z,0,1,7,90,0,0,0,1,0,0,0,0,0,1,0,16,10.0,0.2,0.0,1.0,1,0.00,0.00,0.00,0.81,49,-68576,2063287,41934,110510,597,André Onana,49,GKP,Man Utd,Crystal Palace,Man Utd
452,617,65,Crystal Palace,2,True,2023-09-30T14:00:00Z,0,1,7,90,0,0,0,1,0,0,0,0,0,0,0,0,8.6,12.4,25.0,4.6,1,0.56,0.05,0.61,0.81,71,70173,512501,115369,45196,617,Rasmus Højlund,71,FWD,Man Utd,Crystal Palace,Man Utd
453,632,65,Crystal Palace,0,True,2023-09-30T14:00:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-30,1339,49,79,632,Omari Forson,45,MID,Man Utd,Crystal Palace,Man Utd
454,204,66,Burnley,0,True,2023-09-30T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1036,19737,1120,2156,204,Lewis Hall,44,DEF,Newcastle,Burnley,Newcastle
455,402,66,Burnley,10,True,2023-09-30T14:00:00Z,2,0,7,90,1,0,1,0,0,0,0,0,0,0,2,33,45.4,3.5,11.0,6.0,1,0.06,0.06,0.12,0.65,63,30968,465141,57564,26596,402,Miguel Almirón Rejala,63,MID,Newcastle,Burnley,Newcastle
456,403,66,Burnley,3,True,2023-09-30T14:00:00Z,2,0,7,63,0,0,1,0,0,0,0,0,0,0,0,2,9.0,5.6,31.0,4.6,1,0.51,0.02,0.53,0.35,44,13046,342093,41366,28320,403,Elliot Anderson,44,MID,Newcastle,Burnley,Newcastle
457,404,66,Burnley,0,True,2023-09-30T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-84,1623,0,84,404,Harrison Ashby,40,DEF,Newcastle,Burnley,Newcastle
458,405,66,Burnley,0,True,2023-09-30T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,405241,2370785,532621,127380,405,Sven Botman,47,DEF,Newcastle,Burnley,Newcastle
459,406,66,Burnley,3,True,2023-09-30T14:00:00Z,2,0,7,90,0,0,1,0,0,0,0,0,0,0,0,24,34.0,61.2,6.0,10.1,1,0.00,0.25,0.25,0.65,58,10853,237036,32976,22123,406,Bruno Guimarães Rodriguez Moura,58,MID,Newcastle,Burnley,Newcastle
460,407,66,Burnley,6,True,2023-09-30T14:00:00Z,2,0,7,90,0,0,1,0,0,0,0,0,0,0,0,20,11.0,1.1,4.0,1.6,1,0.18,0.00,0.18,0.65,45,84965,429291,127020,42055,407,Dan Burn,46,DEF,Newcastle,Burnley,Newcastle
461,408,66,Burnley,0,True,2023-09-30T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-47,1012,0,47,408,Karl Darlow,40,GKP,Newcastle,Burnley,Newcastle
462,409,66,Burnley,0,True,2023-09-30T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,-2526,94719,2443,4969,409,Martin Dubravka,39,GKP,Newcastle,Burnley,Newcastle
463,410,66,Burnley,0,True,2023-09-30T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-188,2334,0,188,410,Ryan Fraser,49,MID,Newcastle,Burnley,Newcastle
464,411,66,Burnley,0,True,2023-09-30T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,39,420,7820,698,278,411,Mark Gillespie,39,GKP,Newcastle,Burnley,Newcastle
465,412,66,Burnley,5,True,2023-09-30T14:00:00Z,2,0,7,90,0,1,1,0,0,0,0,1,0,0,0,13,12.0,2.8,31.0,4.6,1,0.05,0.02,0.07,0.65,56,540945,810537,571615,30670,412,Anthony Gordon,56,MID,Newcastle,Burnley,Newcastle
466,413,66,Burnley,0,True,2023-09-30T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-387,3269,0,387,413,Isaac Hayden,44,MID,Newcastle,Burnley,Newcastle
467,414,66,Burnley,0,True,2023-09-30T14:00:00Z,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-301,3249,0,301,414,Jeff Hendrick,44,MID,Newcastle,Burnley,Newcastle
468,415,66,Burnley,6,True,2023-09-30T14:00:00Z,2,0,7,90,1,0,1,0,0,0,0,0,0,0,0,22,42.6,24.8,73.0,14.0,1,1.83,0.03,1.86,0.65,76,-304084,2018967,56101,360185,415,Alexander Isak,75,FWD,Newcastle,Burnley,Newcastle
469,416,66,Burnley,1,True,2023-09-30T14:00:00Z,2,0,7,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0.00,0.00,0.00,0.00,58,-1552,46998,4285,5837,416,Joelinton Cássio Apolinário de Lira,58,MID,Newcastle,Burnley,Newcastle
