,name,team_x,kickoff_time,minutes,total_points,value,was_home,GW,team_last_position,opponent_last_position,goals_scored_ex,assists_ex,total_points_ex,minutes_ex,goals_conceded_ex,creativity_ex,influence_ex,threat_ex,bonus_ex,bps_ex,ict_index_ex,clean_sheets_ex,red_cards_ex,yellow_cards_ex,mode result 3,mode clean_sheets 3,mode minutes 3,mean bonus 3,mean bps 3,mean ict_index 3,mean influence 3,mean value 3,mean penalties_saved 3,mean saves 3,mean threat 3,mean result_difference 3,mean goals_conceded 3,mean total_points 3,std minutes 3,count 3 result win,count 3 result loss,count 3 result draw,count 3 yellow_cards 1,count 3 was_home True,count 3 bonus 1,count 3 minutes 1,kickoff_hour
14321,Marcus Bettinelli,Fulham,2020-12-19 20:00:00+00:00,0,0,44,False,14,20,13,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1,-2,2,-2,2,-2,-2,20
14322,Marcus Bettinelli,Fulham,2020-12-26 15:00:00+00:00,0,0,44,True,15,20,11,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,3,-2,2,-2,-2,15
14323,Marcus Bettinelli,Fulham,2021-01-13 20:15:00+00:00,0,0,43,False,18,20,6,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,3,-2,2,-2,-2,20
14324,Marcus Bettinelli,Fulham,2021-01-20 20:15:00+00:00,0,0,43,True,19,20,3,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,43.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,3,-2,1,-2,-2,20
14325,Marcus Bettinelli,Fulham,2021-01-27 19:30:00+00:00,0,0,43,False,20,20,15,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,43.333333333333336,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-2,1,2,-2,2,-2,-2,19
14326,Marcus Bettinelli,Fulham,2021-01-30 15:00:00+00:00,0,0,43,False,21,20,20,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-2,1,2,-2,1,-2,-2,15
14327,Marcus Bettinelli,Fulham,2021-02-03 18:00:00+00:00,0,0,43,True,22,20,5,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-2,1,2,-2,1,-2,-2,18
14328,Marcus Bettinelli,Fulham,2021-02-06 17:30:00+00:00,0,0,43,True,23,20,16,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-2,1,2,-2,1,-2,-2,17
14329,Marcus Bettinelli,Fulham,2021-02-17 18:00:00+00:00,0,0,43,False,24,20,10,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-2,1,2,-2,2,-2,-2,18
14330,Marcus Bettinelli,Fulham,2021-02-20 20:00:00+00:00,0,0,43,True,25,20,9,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-2,1,2,-2,2,-2,-2,20
14331,Marcus Bettinelli,Fulham,2021-03-04 18:00:00+00:00,0,0,43,True,26,20,6,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-2,1,2,-2,2,-2,-2,18
14332,Marcus Bettinelli,Fulham,2021-03-07 14:00:00+00:00,0,0,43,False,27,20,1,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-2,2,1,-2,2,-2,-2,14
14333,Marcus Bettinelli,Fulham,2021-03-13 20:00:00+00:00,0,0,43,True,28,20,2,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,20
14334,Marcus Bettinelli,Fulham,2021-03-19 20:00:00+00:00,0,0,43,True,29,20,20,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,20
14335,Marcus Bettinelli,Fulham,2021-04-04 15:30:00+00:00,0,0,43,False,30,20,17,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,15
14336,Marcus Bettinelli,Fulham,2021-04-09 19:00:00+00:00,0,0,43,True,31,20,7,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,19
14337,Marcus Bettinelli,Fulham,2021-04-18 12:30:00+00:00,0,0,43,False,32,20,8,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,12
14338,Marcus Bettinelli,Fulham,2021-05-01 16:30:00+00:00,0,0,43,False,34,20,4,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,16
14339,Marcus Bettinelli,Fulham,2021-05-10 19:00:00+00:00,0,0,43,True,35,20,10,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,19
14340,Marcus Bettinelli,Fulham,2021-05-15 14:00:00+00:00,0,0,43,False,36,20,11,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,14
14341,Marcus Bettinelli,Fulham,2021-05-18 17:00:00+00:00,0,0,43,False,37,20,3,,,,,,,,,,,,,,,win,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,17
14342,Marcus Bettinelli,Fulham,2021-05-23 15:00:00+00:00,0,0,43,True,38,20,13,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,15
14097,Marcus Bettinelli,Chelsea,2021-09-19 15:30:00+00:00,0,0,40,False,5,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,-2,-2,-2,-2,-2,-2,-2,15
14098,Marcus Bettinelli,Chelsea,2021-09-25 11:30:00+00:00,0,0,40,True,6,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,-2,-2,-2,-2,-2,-2,11
14099,Marcus Bettinelli,Chelsea,2021-10-02 14:00:00+00:00,0,0,40,True,7,4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,1,-2,-2,1,-2,-2,14
14100,Marcus Bettinelli,Chelsea,2021-10-16 16:30:00+00:00,0,0,40,False,8,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,16
14101,Marcus Bettinelli,Chelsea,2021-10-23 11:30:00+00:00,0,0,40,True,9,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,11
14102,Marcus Bettinelli,Chelsea,2021-10-30 14:00:00+00:00,0,0,40,False,10,4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,14
14103,Marcus Bettinelli,Chelsea,2021-11-06 15:00:00+00:00,0,0,40,True,11,4,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,15
14104,Marcus Bettinelli,Chelsea,2021-11-20 12:30:00+00:00,0,0,40,False,12,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,1,1,1,-2,2,-2,-2,12
14105,Marcus Bettinelli,Chelsea,2021-11-28 16:30:00+00:00,0,0,40,True,13,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2,-2,1,-2,1,-2,-2,16
14106,Marcus Bettinelli,Chelsea,2021-12-01 19:30:00+00:00,0,0,40,False,14,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-2,2,-2,2,-2,-2,19
14107,Marcus Bettinelli,Chelsea,2021-12-04 12:30:00+00:00,0,0,40,False,15,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,2,-2,1,-2,1,-2,-2,12
14108,Marcus Bettinelli,Chelsea,2021-12-11 15:00:00+00:00,0,0,40,True,16,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,2,-2,1,-2,1,-2,-2,15
14109,Marcus Bettinelli,Chelsea,2021-12-16 19:45:00+00:00,0,0,40,True,17,4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,19
14110,Marcus Bettinelli,Chelsea,2021-12-19 14:00:00+00:00,0,0,40,False,18,4,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1,1,1,-2,2,-2,-2,14
14111,Marcus Bettinelli,Chelsea,2021-12-26 17:30:00+00:00,0,0,40,False,19,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-2,1,2,-2,2,-2,-2,17
14112,Marcus Bettinelli,Chelsea,2021-12-29 19:30:00+00:00,0,0,40,True,20,4,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1,-2,2,-2,1,-2,-2,19
14113,Marcus Bettinelli,Chelsea,2022-01-02 16:30:00+00:00,0,0,40,True,21,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1,-2,2,-2,1,-2,-2,16
14114,Marcus Bettinelli,Chelsea,2022-01-18 20:00:00+00:00,0,0,40,False,22,4,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1,-2,2,-2,2,-2,-2,20
14115,Marcus Bettinelli,Chelsea,2022-01-23 16:30:00+00:00,0,0,40,True,23,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,3,-2,2,-2,-2,16
14116,Marcus Bettinelli,Chelsea,2022-02-19 15:00:00+00:00,0,0,40,False,26,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-2,1,2,-2,2,-2,-2,15
14117,Marcus Bettinelli,Chelsea,2022-03-10 19:30:00+00:00,0,0,40,False,28,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,19
14118,Marcus Bettinelli,Chelsea,2022-03-13 14:00:00+00:00,0,0,40,True,29,4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,14
14119,Marcus Bettinelli,Chelsea,2022-04-02 14:00:00+00:00,0,0,40,True,31,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,14
14120,Marcus Bettinelli,Chelsea,2022-04-09 14:00:00+00:00,0,0,40,False,32,4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,14
14121,Marcus Bettinelli,Chelsea,2022-04-20 18:45:00+00:00,0,0,40,True,33,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,18
14122,Marcus Bettinelli,Chelsea,2022-04-28 18:45:00+00:00,0,0,40,False,34,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,18
14123,Marcus Bettinelli,Chelsea,2022-05-01 13:00:00+00:00,0,0,40,False,35,4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,13
14124,Marcus Bettinelli,Chelsea,2022-05-11 18:30:00+00:00,0,0,40,False,36,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,18
14125,Marcus Bettinelli,Chelsea,2022-05-22 15:00:00+00:00,0,0,40,True,38,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,win,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,2,-2,1,-2,-2,-2,-2,15
6748,Fabricio Agosto Ramírez,Fulham,2020-09-12 11:30:00+00:00,0,0,40,True,1,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,-2,-2,-2,-2,-2,-2,11
6749,Fabricio Agosto Ramírez,Fulham,2020-09-19 14:00:00+00:00,0,0,40,False,2,20,20,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-2,1,-2,-2,1,-2,-2,14
6750,Fabricio Agosto Ramírez,Fulham,2020-09-28 16:45:00+00:00,0,0,40,True,3,20,17,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,1,-2,-2,1,-2,-2,16
6751,Fabricio Agosto Ramírez,Fulham,2020-10-04 13:00:00+00:00,0,0,40,False,4,20,7,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,13
6752,Fabricio Agosto Ramírez,Fulham,2020-10-18 11:00:00+00:00,0,0,40,False,5,20,9,,,,,,,,,,,,,,,win,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,11
6753,Fabricio Agosto Ramírez,Fulham,2020-10-24 14:00:00+00:00,0,0,40,True,6,20,14,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,14
6754,Fabricio Agosto Ramírez,Fulham,2020-11-02 17:30:00+00:00,0,0,40,True,7,20,20,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,17
6755,Fabricio Agosto Ramírez,Fulham,2020-11-07 20:00:00+00:00,0,0,40,False,8,20,16,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2,2,1,-2,2,-2,-2,20
6756,Fabricio Agosto Ramírez,Fulham,2020-11-22 12:00:00+00:00,0,0,40,True,9,20,12,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,12
6757,Fabricio Agosto Ramírez,Fulham,2020-11-30 17:30:00+00:00,0,0,40,False,10,20,5,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,17
6758,Fabricio Agosto Ramírez,Fulham,2020-12-05 15:00:00+00:00,0,0,40,False,11,20,2,,,,,,,,,,,,,,,win,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,15
6759,Fabricio Agosto Ramírez,Fulham,2020-12-13 16:30:00+00:00,0,0,40,True,12,20,1,,,,,,,,,,,,,,,win,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,2,1,-2,-2,1,-2,-2,16
6760,Fabricio Agosto Ramírez,Fulham,2020-12-16 20:00:00+00:00,0,0,40,True,13,20,15,,,,,,,,,,,,,,,win,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,-2,1,-2,1,-2,-2,20
6761,Fabricio Agosto Ramírez,Fulham,2020-12-19 20:00:00+00:00,0,0,40,False,14,20,13,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1,-2,2,-2,2,-2,-2,20
6762,Fabricio Agosto Ramírez,Fulham,2020-12-26 15:00:00+00:00,0,0,40,True,15,20,11,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,3,-2,2,-2,-2,15
6763,Fabricio Agosto Ramírez,Fulham,2021-01-13 20:15:00+00:00,0,0,40,False,18,20,6,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,3,-2,2,-2,-2,20
6764,Fabricio Agosto Ramírez,Fulham,2021-01-20 20:15:00+00:00,0,0,40,True,19,20,3,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,3,-2,1,-2,-2,20
6765,Fabricio Agosto Ramírez,Fulham,2021-01-27 19:30:00+00:00,0,0,40,False,20,20,15,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-2,1,2,-2,2,-2,-2,19
6766,Fabricio Agosto Ramírez,Fulham,2021-01-30 15:00:00+00:00,0,0,40,False,21,20,20,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-2,1,2,-2,1,-2,-2,15
6767,Fabricio Agosto Ramírez,Fulham,2021-02-03 18:00:00+00:00,0,0,40,True,22,20,5,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-2,1,2,-2,1,-2,-2,18
6768,Fabricio Agosto Ramírez,Fulham,2021-02-06 17:30:00+00:00,0,0,40,True,23,20,16,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-2,1,2,-2,1,-2,-2,17
6769,Fabricio Agosto Ramírez,Fulham,2021-02-17 18:00:00+00:00,0,0,39,False,24,20,10,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-2,1,2,-2,2,-2,-2,18
6770,Fabricio Agosto Ramírez,Fulham,2021-02-20 20:00:00+00:00,0,0,39,True,25,20,9,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,39.666666666666664,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-2,1,2,-2,2,-2,-2,20
6771,Fabricio Agosto Ramírez,Fulham,2021-03-04 18:00:00+00:00,0,0,39,True,26,20,6,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,39.333333333333336,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-2,1,2,-2,2,-2,-2,18
6772,Fabricio Agosto Ramírez,Fulham,2021-03-07 14:00:00+00:00,0,0,39,False,27,20,1,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-2,2,1,-2,2,-2,-2,14
6773,Fabricio Agosto Ramírez,Fulham,2021-03-13 20:00:00+00:00,0,0,39,True,28,20,2,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,20
6774,Fabricio Agosto Ramírez,Fulham,2021-03-19 20:00:00+00:00,0,0,39,True,29,20,20,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,20
6775,Fabricio Agosto Ramírez,Fulham,2021-04-04 15:30:00+00:00,0,0,39,False,30,20,17,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,15
6776,Fabricio Agosto Ramírez,Fulham,2021-04-09 19:00:00+00:00,0,0,39,True,31,20,7,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,19
6777,Fabricio Agosto Ramírez,Fulham,2021-04-18 12:30:00+00:00,0,0,39,False,32,20,8,,,,,,,,,,,,,,,loss,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,2,-2,-2,2,-2,-2,12
6778,Fabricio Agosto Ramírez,Fulham,2021-05-01 16:30:00+00:00,0,0,39,False,34,20,4,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,16
6779,Fabricio Agosto Ramírez,Fulham,2021-05-10 19:00:00+00:00,0,0,39,True,35,20,10,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,19
6780,Fabricio Agosto Ramírez,Fulham,2021-05-15 14:00:00+00:00,0,0,39,False,36,20,11,,,,,,,,,,,,,,,draw,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1,1,1,-2,1,-2,-2,14
